countyFIPS	deaths	type	days_since_first_death
01123	18.0	observed	34
01123	19.0	observed	35
01123	22.0	observed	36
01123	23.0	observed	37
01123	40.0	observed	38
01123	41.0	observed	39
01123	42.0	observed	40
01123	42.0	observed	41
01123	42.0	observed	42
01125	1.0	observed	0
01125	1.0	observed	1
01125	2.0	observed	2
01125	2.0	observed	3
01125	2.0	observed	4
01125	2.0	observed	5
01125	3.0	observed	6
01125	4.0	observed	7
01125	4.0	observed	8
01125	4.0	observed	9
01125	4.0	observed	10
01125	4.0	observed	11
01125	4.0	observed	12
01129	1.0	observed	0
01129	1.0	observed	1
01129	1.0	observed	2
01129	1.0	observed	3
01129	1.0	observed	4
01129	1.0	observed	5
01129	1.0	observed	6
01129	1.0	observed	7
01129	1.0	observed	8
01129	1.0	observed	9
01129	1.0	observed	10
01129	1.0	observed	11
01129	1.0	observed	12
01129	1.0	observed	13
01129	1.0	observed	14
01129	1.0	observed	15
01129	1.0	observed	16
01129	1.0	observed	17
01129	1.0	observed	18
01129	1.0	observed	19
01129	1.0	observed	20
01129	1.0	observed	21
01129	1.0	observed	22
01129	1.0	observed	23
01129	1.0	observed	24
01129	1.0	observed	25
01129	1.0	observed	26
01129	1.0	observed	27
01129	1.0	observed	28
01129	1.0	observed	29
01129	2.0	observed	30
01129	2.0	observed	31
01129	2.0	observed	32
01129	2.0	observed	33
01129	2.0	observed	34
01129	2.0	observed	35
01129	2.0	observed	36
01129	2.0	observed	37
01129	2.0	observed	38
01129	2.0	observed	39
01129	2.0	observed	40
01131	1.0	observed	0
01131	1.0	observed	1
01131	1.0	observed	2
01131	1.0	observed	3
01131	1.0	observed	4
01131	1.0	observed	5
01131	2.0	observed	6
01131	3.0	observed	7
01131	3.0	observed	8
01131	3.0	observed	9
01131	4.0	observed	10
01131	4.0	observed	11
01131	4.0	observed	12
01131	4.0	observed	13
01131	4.0	observed	14
01131	4.0	observed	15
01131	4.0	observed	16
01131	4.0	observed	17
02020	1.0	observed	0
02020	1.0	observed	1
02020	2.0	observed	2
02020	2.0	observed	3
02020	2.0	observed	4
02020	2.0	observed	5
02020	2.0	observed	6
02020	2.0	observed	7
02020	2.0	observed	8
02020	3.0	observed	9
02020	3.0	observed	10
02020	3.0	observed	11
02020	4.0	observed	12
02020	4.0	observed	13
02020	4.0	observed	14
02020	4.0	observed	15
02020	4.0	observed	16
02020	4.0	observed	17
02020	4.0	observed	18
02020	4.0	observed	19
02020	4.0	observed	20
02020	4.0	observed	21
02020	4.0	observed	22
02020	4.0	observed	23
02020	4.0	observed	24
02020	4.0	observed	25
02020	4.0	observed	26
02020	4.0	observed	27
02020	4.0	observed	28
02020	4.0	observed	29
02020	4.0	observed	30
02020	4.0	observed	31
02020	4.0	observed	32
02020	4.0	observed	33
02020	4.0	observed	34
02020	4.0	observed	35
02020	4.0	observed	36
02020	4.0	observed	37
02020	4.0	observed	38
02020	4.0	observed	39
02020	4.0	observed	40
02020	4.0	observed	41
02020	4.0	observed	42
02020	4.0	observed	43
02020	4.0	observed	44
02020	4.0	observed	45
02090	1.0	observed	0
02090	1.0	observed	1
02090	1.0	observed	2
02090	1.0	observed	3
02090	1.0	observed	4
02090	1.0	observed	5
02090	1.0	observed	6
02090	2.0	observed	7
02090	2.0	observed	8
02090	2.0	observed	9
02090	2.0	observed	10
02090	2.0	observed	11
02090	2.0	observed	12
02090	2.0	observed	13
02090	2.0	observed	14
02090	2.0	observed	15
02090	2.0	observed	16
02090	2.0	observed	17
02090	2.0	observed	18
02090	2.0	observed	19
02090	2.0	observed	20
02090	2.0	observed	21
02090	2.0	observed	22
02090	2.0	observed	23
02090	2.0	observed	24
02090	2.0	observed	25
02090	2.0	observed	26
02090	2.0	observed	27
02090	2.0	observed	28
02090	2.0	observed	29
02090	2.0	observed	30
02090	2.0	observed	31
02090	2.0	observed	32
02090	2.0	observed	33
02090	2.0	observed	34
02090	2.0	observed	35
02090	2.0	observed	36
02090	2.0	observed	37
02122	1.0	observed	0
02122	1.0	observed	1
02122	1.0	observed	2
02122	1.0	observed	3
02122	1.0	observed	4
02122	1.0	observed	5
02122	1.0	observed	6
02122	1.0	observed	7
02122	1.0	observed	8
02122	1.0	observed	9
02122	1.0	observed	10
02122	1.0	observed	11
02122	1.0	observed	12
02122	1.0	observed	13
02122	1.0	observed	14
02122	1.0	observed	15
02122	1.0	observed	16
02122	1.0	observed	17
02122	1.0	observed	18
02122	1.0	observed	19
02122	1.0	observed	20
02122	1.0	observed	21
02122	1.0	observed	22
02122	1.0	observed	23
02122	1.0	observed	24
02122	1.0	observed	25
02122	1.0	observed	26
02122	1.0	observed	27
02122	1.0	observed	28
02122	1.0	observed	29
02122	1.0	observed	30
02122	1.0	observed	31
02122	2.0	observed	32
02122	2.0	observed	33
02122	2.0	observed	34
02122	2.0	observed	35
02122	2.0	observed	36
02122	2.0	observed	37
02170	1.0	observed	0
02170	1.0	observed	1
02170	1.0	observed	2
02170	1.0	observed	3
02170	1.0	observed	4
02170	1.0	observed	5
02170	1.0	observed	6
02170	1.0	observed	7
02170	1.0	observed	8
02170	1.0	observed	9
02170	1.0	observed	10
02170	1.0	observed	11
02170	1.0	observed	12
02170	1.0	observed	13
02170	1.0	observed	14
02170	1.0	observed	15
02170	1.0	observed	16
02170	1.0	observed	17
02170	1.0	observed	18
02170	1.0	observed	19
02170	1.0	observed	20
02170	1.0	observed	21
02170	1.0	observed	22
02170	1.0	observed	23
02170	1.0	observed	24
02170	1.0	observed	25
02170	1.0	observed	26
02170	1.0	observed	27
04001	3.0	observed	0
04001	3.0	observed	1
04001	3.0	observed	2
04001	3.0	observed	3
04001	3.0	observed	4
04001	3.0	observed	5
04001	4.0	observed	6
04001	4.0	observed	7
04001	4.0	observed	8
04001	4.0	observed	9
04001	4.0	observed	10
04001	4.0	observed	11
04001	4.0	observed	12
04001	4.0	observed	13
04001	5.0	observed	14
04001	5.0	observed	15
04001	5.0	observed	16
04001	5.0	observed	17
04001	5.0	observed	18
04001	5.0	observed	19
04001	5.0	observed	20
04001	5.0	observed	21
04001	5.0	observed	22
04001	6.0	observed	23
04001	6.0	observed	24
04001	6.0	observed	25
04001	6.0	observed	26
04001	6.0	observed	27
04001	7.0	observed	28
04001	7.0	observed	29
04001	7.0	observed	30
04001	10.0	observed	31
04001	10.0	observed	32
04001	10.0	observed	33
04001	10.0	observed	34
04005	1.0	observed	0
04005	1.0	observed	1
04005	2.0	observed	2
04005	2.0	observed	3
04005	2.0	observed	4
04005	2.0	observed	5
04005	2.0	observed	6
04005	4.0	observed	7
04005	4.0	observed	8
04005	8.0	observed	9
04005	10.0	observed	10
04005	10.0	observed	11
04005	10.0	observed	12
04005	10.0	observed	13
04005	10.0	observed	14
04005	15.0	observed	15
04005	15.0	observed	16
04005	15.0	observed	17
04005	15.0	observed	18
04005	21.0	observed	19
04005	21.0	observed	20
04005	22.0	observed	21
04005	24.0	observed	22
04005	24.0	observed	23
04005	24.0	observed	24
04005	25.0	observed	25
04005	26.0	observed	26
04005	27.0	observed	27
04005	31.0	observed	28
04005	32.0	observed	29
04005	32.0	observed	30
04005	34.0	observed	31
04005	38.0	observed	32
04005	38.0	observed	33
04005	38.0	observed	34
04005	38.0	observed	35
04005	38.0	observed	36
04005	42.0	observed	37
04005	44.0	observed	38
04005	44.0	observed	39
04005	44.0	observed	40
04005	44.0	observed	41
04005	46.0	observed	42
04005	48.0	observed	43
04005	49.0	observed	44
04005	55.0	observed	45
04005	55.0	observed	46
04005	55.0	observed	47
04005	56.0	observed	48
04012	1.0	observed	0
04012	1.0	observed	1
04012	1.0	observed	2
04012	1.0	observed	3
04012	1.0	observed	4
04012	1.0	observed	5
04012	1.0	observed	6
04012	1.0	observed	7
04012	1.0	observed	8
04012	1.0	observed	9
04012	1.0	observed	10
04012	1.0	observed	11
04012	1.0	observed	12
04012	1.0	observed	13
04012	1.0	observed	14
04012	2.0	observed	15
04012	2.0	observed	16
04012	2.0	observed	17
04012	2.0	observed	18
04012	2.0	observed	19
04012	2.0	observed	20
04012	2.0	observed	21
04012	2.0	observed	22
04012	2.0	observed	23
04012	2.0	observed	24
04012	2.0	observed	25
04012	2.0	observed	26
04012	2.0	observed	27
04012	2.0	observed	28
04012	2.0	observed	29
04013	1.0	observed	0
04013	2.0	observed	1
04013	2.0	observed	2
04013	3.0	observed	3
04013	3.0	observed	4
04013	4.0	observed	5
04013	4.0	observed	6
04013	4.0	observed	7
04013	4.0	observed	8
04013	5.0	observed	9
04013	8.0	observed	10
04013	11.0	observed	11
04013	12.0	observed	12
04013	17.0	observed	13
04013	28.0	observed	14
04013	31.0	observed	15
04013	31.0	observed	16
04013	36.0	observed	17
04013	37.0	observed	18
04013	39.0	observed	19
04013	41.0	observed	20
04013	47.0	observed	21
04013	48.0	observed	22
04013	52.0	observed	23
04013	54.0	observed	24
04013	60.0	observed	25
04013	64.0	observed	26
04013	69.0	observed	27
04013	70.0	observed	28
04013	75.0	observed	29
04013	75.0	observed	30
04013	83.0	observed	31
04013	97.0	observed	32
04013	115.0	observed	33
04013	120.0	observed	34
04013	121.0	observed	35
04013	122.0	observed	36
04013	122.0	observed	37
04013	137.0	observed	38
04013	140.0	observed	39
04013	145.0	observed	40
04013	147.0	observed	41
04013	154.0	observed	42
04013	168.0	observed	43
04013	168.0	observed	44
04013	175.0	observed	45
04013	186.0	observed	46
04013	204.0	observed	47
04013	238.0	observed	48
04013	245.0	observed	49
04013	247.0	observed	50
04013	250.0	observed	51
04015	2.0	observed	0
04015	2.0	observed	1
04015	2.0	observed	2
04015	2.0	observed	3
04015	2.0	observed	4
04015	2.0	observed	5
04015	2.0	observed	6
04015	2.0	observed	7
04015	2.0	observed	8
04015	3.0	observed	9
04015	3.0	observed	10
04015	3.0	observed	11
04015	3.0	observed	12
04015	3.0	observed	13
04015	4.0	observed	14
04015	4.0	observed	15
04015	4.0	observed	16
04015	7.0	observed	17
04015	10.0	observed	18
04015	13.0	observed	19
04015	15.0	observed	20
04015	15.0	observed	21
04015	15.0	observed	22
04015	16.0	observed	23
04015	17.0	observed	24
04015	19.0	observed	25
04015	20.0	observed	26
04015	23.0	observed	27
04015	24.0	observed	28
04015	25.0	observed	29
04017	1.0	observed	0
04017	1.0	observed	1
04017	1.0	observed	2
04017	1.0	observed	3
04017	1.0	observed	4
04017	1.0	observed	5
04017	1.0	observed	6
04017	6.0	observed	7
04017	6.0	observed	8
04017	6.0	observed	9
04017	6.0	observed	10
04017	6.0	observed	11
04017	7.0	observed	12
04017	7.0	observed	13
04017	7.0	observed	14
04017	8.0	observed	15
04017	9.0	observed	16
04017	10.0	observed	17
04017	11.0	observed	18
04017	11.0	observed	19
04017	11.0	observed	20
04017	11.0	observed	21
04017	11.0	observed	22
04017	11.0	observed	23
04017	12.0	observed	24
04017	13.0	observed	25
04017	18.0	observed	26
04017	18.0	observed	27
04017	18.0	observed	28
04017	18.0	observed	29
04017	18.0	observed	30
04017	18.0	observed	31
04017	21.0	observed	32
04017	21.0	observed	33
04017	22.0	observed	34
04017	22.0	observed	35
04017	22.0	observed	36
04017	26.0	observed	37
04017	31.0	observed	38
04017	32.0	observed	39
04017	35.0	observed	40
04017	36.0	observed	41
04017	36.0	observed	42
04017	37.0	observed	43
04019	1.0	observed	0
04019	1.0	observed	1
04019	2.0	observed	2
04019	2.0	observed	3
04019	4.0	observed	4
04019	6.0	observed	5
04019	6.0	observed	6
04019	8.0	observed	7
04019	8.0	observed	8
04019	11.0	observed	9
04019	11.0	observed	10
04019	12.0	observed	11
04019	14.0	observed	12
04019	14.0	observed	13
04019	15.0	observed	14
04019	16.0	observed	15
04019	20.0	observed	16
04019	26.0	observed	17
04019	29.0	observed	18
04019	29.0	observed	19
04019	29.0	observed	20
04019	32.0	observed	21
04019	34.0	observed	22
04019	37.0	observed	23
04019	51.0	observed	24
04019	56.0	observed	25
04019	56.0	observed	26
04019	58.0	observed	27
04019	65.0	observed	28
04019	68.0	observed	29
04019	70.0	observed	30
04019	74.0	observed	31
04019	76.0	observed	32
04019	76.0	observed	33
04019	76.0	observed	34
04019	78.0	observed	35
04019	80.0	observed	36
04019	80.0	observed	37
04019	81.0	observed	38
04019	89.0	observed	39
04019	89.0	observed	40
04019	89.0	observed	41
04019	89.0	observed	42
04019	116.0	observed	43
04019	118.0	observed	44
04019	131.0	observed	45
04019	133.0	observed	46
04019	134.0	observed	47
04019	134.0	observed	48
04021	2.0	observed	0
04021	2.0	observed	1
04021	3.0	observed	2
04021	3.0	observed	3
04021	3.0	observed	4
04021	4.0	observed	5
04021	5.0	observed	6
04021	5.0	observed	7
04021	5.0	observed	8
04021	5.0	observed	9
04021	6.0	observed	10
04021	7.0	observed	11
04021	7.0	observed	12
04021	7.0	observed	13
04021	8.0	observed	14
04021	8.0	observed	15
04021	9.0	observed	16
04021	9.0	observed	17
04021	9.0	observed	18
04021	9.0	observed	19
04021	9.0	observed	20
04021	11.0	observed	21
04021	11.0	observed	22
04021	13.0	observed	23
04021	13.0	observed	24
04021	13.0	observed	25
04021	13.0	observed	26
04021	15.0	observed	27
04021	15.0	observed	28
04021	15.0	observed	29
04021	19.0	observed	30
04021	19.0	observed	31
04021	19.0	observed	32
04021	19.0	observed	33
04025	1.0	observed	0
04025	1.0	observed	1
04025	1.0	observed	2
04025	1.0	observed	3
04025	1.0	observed	4
04025	1.0	observed	5
04025	1.0	observed	6
04025	1.0	observed	7
04025	1.0	observed	8
04025	1.0	observed	9
04025	1.0	observed	10
04025	1.0	observed	11
04025	1.0	observed	12
04025	1.0	observed	13
04025	1.0	observed	14
04025	1.0	observed	15
04025	1.0	observed	16
04025	2.0	observed	17
04025	2.0	observed	18
04025	2.0	observed	19
04025	2.0	observed	20
04025	2.0	observed	21
04025	2.0	observed	22
04025	2.0	observed	23
04025	3.0	observed	24
04025	3.0	observed	25
04025	4.0	observed	26
04025	4.0	observed	27
04025	4.0	observed	28
04025	4.0	observed	29
04027	1.0	observed	0
04027	1.0	observed	1
04027	1.0	observed	2
04027	1.0	observed	3
04027	1.0	observed	4
04027	1.0	observed	5
04027	1.0	observed	6
04027	1.0	observed	7
04027	1.0	observed	8
04027	1.0	observed	9
04027	1.0	observed	10
04027	1.0	observed	11
04027	1.0	observed	12
04027	1.0	observed	13
04027	1.0	observed	14
04027	1.0	observed	15
04027	1.0	observed	16
04027	1.0	observed	17
04027	1.0	observed	18
04027	1.0	observed	19
04027	3.0	observed	20
04027	3.0	observed	21
04027	3.0	observed	22
05011	1.0	observed	0
05011	1.0	observed	1
05011	1.0	observed	2
05011	1.0	observed	3
05011	1.0	observed	4
05011	1.0	observed	5
05011	1.0	observed	6
05011	1.0	observed	7
05011	1.0	observed	8
05011	1.0	observed	9
05011	1.0	observed	10
05011	1.0	observed	11
05011	1.0	observed	12
05011	1.0	observed	13
05011	1.0	observed	14
05011	1.0	observed	15
05011	1.0	observed	16
05011	1.0	observed	17
05011	1.0	observed	18
05011	1.0	observed	19
05011	1.0	observed	20
05011	1.0	observed	21
05011	1.0	observed	22
05023	2.0	observed	0
05023	2.0	observed	1
05023	2.0	observed	2
05023	2.0	observed	3
05023	2.0	observed	4
05023	3.0	observed	5
05023	3.0	observed	6
05023	3.0	observed	7
05023	3.0	observed	8
05023	4.0	observed	9
05023	4.0	observed	10
05023	4.0	observed	11
05023	4.0	observed	12
05023	4.0	observed	13
05023	4.0	observed	14
05023	4.0	observed	15
05023	4.0	observed	16
05023	4.0	observed	17
05023	4.0	observed	18
05023	4.0	observed	19
05023	4.0	observed	20
05023	4.0	observed	21
05023	4.0	observed	22
05023	4.0	observed	23
05023	4.0	observed	24
05023	4.0	observed	25
05023	4.0	observed	26
05023	4.0	observed	27
05023	4.0	observed	28
05023	4.0	observed	29
05023	4.0	observed	30
05023	4.0	observed	31
05023	4.0	observed	32
05023	4.0	observed	33
05023	4.0	observed	34
05023	4.0	observed	35
05023	4.0	observed	36
05023	4.0	observed	37
05023	4.0	observed	38
05023	4.0	observed	39
05023	4.0	observed	40
05023	4.0	observed	41
05023	4.0	observed	42
05023	4.0	observed	43
05023	4.0	observed	44
05023	4.0	observed	45
05027	2.0	observed	0
05027	2.0	observed	1
05027	2.0	observed	2
05027	2.0	observed	3
05027	2.0	observed	4
05027	2.0	observed	5
05027	2.0	observed	6
05027	2.0	observed	7
05027	2.0	observed	8
05027	2.0	observed	9
05029	1.0	observed	0
05029	1.0	observed	1
05029	1.0	observed	2
05029	1.0	observed	3
05029	1.0	observed	4
05029	1.0	observed	5
05029	1.0	observed	6
05029	1.0	observed	7
05029	1.0	observed	8
05029	1.0	observed	9
05029	1.0	observed	10
05029	1.0	observed	11
05029	1.0	observed	12
05029	1.0	observed	13
05029	1.0	observed	14
05029	1.0	observed	15
05029	1.0	observed	16
05029	1.0	observed	17
05029	1.0	observed	18
05029	1.0	observed	19
05029	1.0	observed	20
05029	1.0	observed	21
05029	1.0	observed	22
05029	1.0	observed	23
05029	1.0	observed	24
05029	1.0	observed	25
05029	1.0	observed	26
05029	1.0	observed	27
05029	1.0	observed	28
05029	1.0	observed	29
05029	1.0	observed	30
05029	1.0	observed	31
05029	1.0	observed	32
05029	1.0	observed	33
05029	1.0	observed	34
05029	1.0	observed	35
05029	1.0	observed	36
05029	1.0	observed	37
05029	1.0	observed	38
05029	1.0	observed	39
05029	1.0	observed	40
05029	1.0	observed	41
05029	1.0	observed	42
05029	1.0	observed	43
05029	1.0	observed	44
05029	1.0	observed	45
05035	1.0	observed	0
05035	1.0	observed	1
05035	1.0	observed	2
05035	2.0	observed	3
05035	2.0	observed	4
05035	2.0	observed	5
05035	2.0	observed	6
05035	2.0	observed	7
05035	2.0	observed	8
05035	2.0	observed	9
05035	4.0	observed	10
05035	4.0	observed	11
05035	4.0	observed	12
05035	4.0	observed	13
05035	5.0	observed	14
05035	5.0	observed	15
05035	5.0	observed	16
05035	5.0	observed	17
05035	5.0	observed	18
05035	5.0	observed	19
05035	5.0	observed	20
05035	5.0	observed	21
05035	5.0	observed	22
05035	5.0	observed	23
05035	5.0	observed	24
05035	5.0	observed	25
05035	5.0	observed	26
05035	5.0	observed	27
05035	7.0	observed	28
05035	7.0	observed	29
05035	7.0	observed	30
05035	7.0	observed	31
05035	7.0	observed	32
05035	7.0	observed	33
05035	7.0	observed	34
05035	7.0	observed	35
05043	1.0	observed	0
05043	1.0	observed	1
05043	1.0	observed	2
05043	1.0	observed	3
05043	1.0	observed	4
05043	1.0	observed	5
05043	1.0	observed	6
05043	1.0	observed	7
05043	1.0	observed	8
05043	1.0	observed	9
05043	1.0	observed	10
05043	1.0	observed	11
05043	1.0	observed	12
05043	1.0	observed	13
05043	1.0	observed	14
05043	1.0	observed	15
05043	1.0	observed	16
05043	1.0	observed	17
05043	1.0	observed	18
05043	1.0	observed	19
05043	1.0	observed	20
05043	1.0	observed	21
05043	1.0	observed	22
05043	1.0	observed	23
05043	1.0	observed	24
05043	1.0	observed	25
05043	1.0	observed	26
05043	1.0	observed	27
05043	1.0	observed	28
05043	1.0	observed	29
05043	1.0	observed	30
05043	1.0	observed	31
05051	1.0	observed	0
05051	1.0	observed	1
05051	1.0	observed	2
05051	1.0	observed	3
05051	1.0	observed	4
05051	1.0	observed	5
05057	1.0	observed	0
05057	1.0	observed	1
05057	1.0	observed	2
05057	1.0	observed	3
05057	1.0	observed	4
05057	1.0	observed	5
05057	1.0	observed	6
05057	1.0	observed	7
05057	1.0	observed	8
05057	1.0	observed	9
05057	1.0	observed	10
05057	1.0	observed	11
05057	1.0	observed	12
05057	1.0	observed	13
05057	1.0	observed	14
05057	1.0	observed	15
05057	1.0	observed	16
05057	1.0	observed	17
05057	1.0	observed	18
05057	1.0	observed	19
05057	1.0	observed	20
05057	1.0	observed	21
05057	1.0	observed	22
05057	1.0	observed	23
05057	1.0	observed	24
05057	1.0	observed	25
05057	1.0	observed	26
05057	1.0	observed	27
05057	1.0	observed	28
05057	1.0	observed	29
05057	1.0	observed	30
05057	1.0	observed	31
05057	1.0	observed	32
05069	1.0	observed	0
05069	1.0	observed	1
05069	1.0	observed	2
05069	1.0	observed	3
05069	2.0	observed	4
05069	2.0	observed	5
05069	3.0	observed	6
05069	3.0	observed	7
05069	5.0	observed	8
05069	6.0	observed	9
05069	6.0	observed	10
05069	6.0	observed	11
05069	6.0	observed	12
05069	6.0	observed	13
05069	7.0	observed	14
05069	7.0	observed	15
05069	7.0	observed	16
05069	7.0	observed	17
05069	7.0	observed	18
05069	7.0	observed	19
05069	9.0	observed	20
05069	9.0	observed	21
05069	13.0	observed	22
05069	14.0	observed	23
05069	14.0	observed	24
05069	15.0	observed	25
05069	16.0	observed	26
05069	17.0	observed	27
05069	18.0	observed	28
05069	19.0	observed	29
05069	19.0	observed	30
05069	19.0	observed	31
05069	19.0	observed	32
05069	19.0	observed	33
05069	19.0	observed	34
05069	19.0	observed	35
05073	1.0	observed	0
05073	1.0	observed	1
05073	1.0	observed	2
05073	1.0	observed	3
05073	1.0	observed	4
05073	1.0	observed	5
05073	1.0	observed	6
05073	1.0	observed	7
05073	1.0	observed	8
05073	1.0	observed	9
05073	1.0	observed	10
05073	1.0	observed	11
05073	1.0	observed	12
05073	1.0	observed	13
05073	1.0	observed	14
05073	1.0	observed	15
05075	1.0	observed	0
05075	1.0	observed	1
05075	1.0	observed	2
05075	1.0	observed	3
05075	1.0	observed	4
05075	1.0	observed	5
05075	1.0	observed	6
05075	1.0	observed	7
05075	1.0	observed	8
05075	1.0	observed	9
05075	1.0	observed	10
05075	1.0	observed	11
05075	1.0	observed	12
